Ticker,Nama,Sektor,Industri,Indeks,Harga,MCap_MiliarUSD,Tanggal_Data,Bar,Basis,Periode_Lapkeu,Nilai20H_JutaUSD,VolSpike,LolosLikuiditas,EV_EBITDA,PE_TTM,PB,EBITDA_EV,E_P,FCF_Yield,Z_Value,ROIC,ROE,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,Akrual,ROA_Variabilitas5T,OCF_Laba,F_Score,Z_Altman,Cakupan_Bunga,Z_Quality,Ret12_1,Ret6_1,Mom_RiskAdj,Z_Momentum,RS_Rating,Vol1T,Beta,MaxDD1T,Z_LowVol,DivYield,Buyback_Yield,Shareholder_Yield,Rev_YoY,Laba_YoY,Dilusi_YoY,MA50,MA150,MA200,MA200_Naik,High52,Low52,ATR14,RSI14,RS_vs_SPX,RS_HighBaru,TrendTemplate,Flag,Keyakinan
FFIV,"F5, Inc.",Information Technology,Communications Equipment,SP500,411.71,23.31,2026-09-11,499.0,TTM-4Q,2026-06-30,178.9,1.0,True,23.9,32.1,6.05,4.2,3.1,4.2,0.02,18.9,19.8,81.9,0.9,-1.77,-5.0,2.1,1.44,7.0,6.57,999.0,0.87,29.5,49.6,1.09,0.52,83.0,36.3,0.8,-34.7,1.13,0.0,0.0,0.0,9.4,8.9,-1.6,403.84,353.84,330.67,True,435.0,223.76,13.34,56.4,0.9,False,True,,100.0
HSIC,Henry Schein,Health Care,Health Care Distributors,SP500,88.36,9.85,2026-09-11,499.0,TTM-4Q,2026-06-27,80.6,0.78,True,13.1,24.4,3.12,7.7,4.1,5.8,0.41,7.2,12.2,31.3,0.7,3.28,-2.7,1.6,1.74,5.0,2.79,4.3,-0.83,34.6,21.0,1.09,0.52,70.0,25.5,0.3,-17.2,1.34,0.0,7.39,7.39,6.5,3.6,-6.7,87.74,80.5,79.41,True,92.18,61.95,1.72,48.8,6.3,False,True,GOODWILL,100.0
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,SP500,44.73,15.67,2026-09-11,499.0,TTM-4Q,2026-06-30,217.6,0.85,True,3.2,9.3,2.23,31.7,10.7,,1.82,26.1,25.9,,,0.55,-15.8,9.6,2.7,,,13.4,2.53,77.6,20.6,1.08,0.51,93.0,45.4,0.36,-27.7,-0.01,2.27,0.0,2.27,,55.1,-1.9,38.78,36.85,33.98,True,46.1,21.63,1.44,63.5,17.4,False,True,,94.0
IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,SP500,83.61,21.33,2026-09-11,499.0,TTM-4Q,2026-06-30,119.1,0.99,True,15.5,73.1,1.53,6.4,1.4,2.5,-0.13,2.9,2.1,37.5,1.8,3.01,-3.4,3.4,3.98,9.0,1.68,4.0,-0.06,33.2,21.1,0.78,0.5,74.0,35.0,0.78,-19.3,0.7,1.92,0.0,1.92,-4.6,,0.0,81.98,77.18,75.02,True,89.32,59.14,1.91,47.3,4.1,False,True,ZONA-BAHAYA,100.0
RNG,"RingCentral, Inc.",Information Technology,Application Software,SP600,68.92,5.97,2026-09-11,499.0,TTM-4Q,2026-06-30,94.0,0.75,True,17.4,54.1,,5.7,1.8,10.7,0.32,24.6,,71.8,1.4,2.52,-37.5,14.0,6.08,8.0,2.67,2.8,1.78,106.4,65.8,1.29,0.48,98.0,66.6,1.48,-29.3,0.13,0.0,7.16,7.16,5.2,,-5.9,57.27,44.8,40.69,True,77.95,24.14,2.99,57.9,76.6,False,True,GOODWILL,100.0
ELV,Elevance Health,Health Care,Managed Health Care,SP500,418.72,90.81,2026-09-11,499.0,TTM-4Q,2026-06-30,403.8,1.41,True,12.3,18.3,2.02,8.1,5.5,6.9,0.67,6.1,11.2,89.1,1.3,-0.7,-2.0,0.6,1.5,7.0,3.03,3.8,0.74,32.1,39.2,1.0,0.48,80.0,35.7,0.44,-26.5,0.66,1.65,2.98,4.63,6.3,-7.4,-3.5,397.25,364.49,361.06,True,436.24,274.84,11.41,61.2,1.3,False,True,,100.0
PR,Permian Resources,Energy,Oil & Gas Exploration & Production,SP400,23.78,19.92,2026-09-11,499.0,TTM-4Q,2026-06-30,215.8,0.71,True,,16.1,1.66,,6.2,,0.25,10.8,11.5,,,,-15.3,1.7,3.23,5.0,2.63,7.8,,56.8,14.4,1.06,0.48,91.0,33.5,0.31,-19.7,0.7,2.54,0.0,2.54,12.8,8.4,14.6,21.44,20.22,18.81,True,24.2,11.92,0.63,62.9,19.2,False,True,DILUSI,100.0
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,SP500,338.64,57.65,2026-09-11,499.0,TTM-4Q,2026-07-31,457.7,0.37,True,33.5,45.8,8.77,3.0,2.2,2.5,-0.29,13.9,20.6,64.7,1.0,-0.05,-3.0,2.8,1.27,8.0,8.61,12.3,0.18,108.3,25.4,1.56,0.47,88.0,42.9,1.55,-20.5,0.88,0.0,1.07,1.07,25.5,131.6,0.0,325.6,319.26,291.7,True,374.96,158.79,10.74,56.8,-3.9,False,True,,100.0
HOG,Harley-Davidson,Consumer Discretionary,Motorcycle Manufacturers,SP400,27.87,2.9,2026-09-11,499.0,TTM-4Q,2026-06-30,46.2,0.84,True,8.3,14.3,0.94,12.0,7.0,-4.6,-0.31,1.9,6.3,33.4,,0.89,2.1,1.3,-0.0,5.0,2.19,8.4,-1.22,-11.2,45.6,0.45,0.46,73.0,38.4,0.86,-43.0,-0.03,2.86,12.43,15.29,-5.2,-16.5,-11.2,26.6,23.65,23.1,True,31.25,17.09,0.97,54.9,4.5,False,True,,100.0
NWL,Newell Brands,Consumer Discretionary,Housewares & Specialties,SP600,5.85,2.49,2026-09-11,499.0,TTM-4Q,2026-06-30,39.9,0.84,True,15.2,,1.02,6.6,-8.9,4.7,-0.58,1.7,-8.6,35.5,1.9,10.04,-4.9,2.8,,5.0,0.51,999.0,-1.3,7.2,52.5,0.49,0.46,88.0,61.1,1.53,-48.9,-1.64,5.06,0.0,5.06,-2.0,,2.2,5.72,4.73,4.54,True,7.13,3.07,0.32,47.8,22.2,False,True,ZONA-BAHAYA;GOODWILL,100.0
JXN,"Jackson Financial, Inc.",Financials,Life & Health Insurance,SP600,138.12,9.35,2026-09-11,499.0,TTM-4Q,2026-06-30,74.2,1.05,True,,90.8,0.94,,1.1,,0.09,,1.0,,,,,0.6,,,,0.8,-0.76,39.5,26.9,1.03,0.45,88.0,32.3,1.31,-16.3,-0.28,2.5,8.16,10.66,15.1,232.3,-2.3,127.36,115.02,113.48,True,140.9,89.67,3.46,61.3,23.2,False,True,,90.0
SMTC,Semtech,Information Technology,Semiconductors,SP400,167.24,15.58,2026-09-11,499.0,TTM-4Q,2026-04-26,488.2,0.76,True,,,27.17,,-0.2,1.1,-0.74,1.6,-5.8,51.6,10.5,,-15.5,23.4,,6.0,11.52,2.3,-0.58,126.8,67.8,1.3,0.44,97.0,75.0,2.25,-40.7,-0.99,0.0,0.0,0.0,14.2,,9.4,133.61,120.32,109.44,True,177.35,57.5,10.89,65.4,-1.3,False,True,DILUSI,100.0
NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,SP400,21.1,7.57,2026-09-11,499.0,TTM-4Q,2026-03-31,62.8,1.14,True,10.6,83.2,1.22,9.4,1.2,9.7,0.02,3.1,1.4,19.5,3.0,0.5,-8.9,4.1,11.98,5.0,2.11,4.4,-0.5,63.8,13.2,1.04,0.43,78.0,37.0,0.68,-16.7,0.34,2.58,3.97,6.55,-1.4,-84.6,-5.0,20.14,19.83,19.08,True,21.93,12.29,0.67,54.0,-3.6,False,True,,100.0
HCC,"Warrior Met Coal, Inc.",Materials,Steel,SP600,97.77,5.16,2026-09-11,499.0,TTM-4Q,2026-06-30,54.1,1.31,True,11.4,23.5,2.25,8.8,4.2,,0.33,9.4,10.0,32.1,,-0.34,-3.0,12.0,1.37,7.0,7.18,17.1,0.33,65.4,13.5,0.78,0.43,77.0,50.6,1.19,-29.5,-0.44,0.34,0.0,0.34,37.5,443.7,0.5,91.59,89.95,89.61,True,111.42,57.53,4.53,45.8,0.4,False,True,,100.0
GNW,"Genworth Financial, Inc.",Financials,Multi-line Insurance,SP600,10.49,3.96,2026-09-11,499.0,TTM-4Q,2026-06-30,30.9,1.24,True,,18.7,0.45,,5.3,,1.91,,2.4,,,,,0.3,,,,4.9,-0.63,17.2,23.7,0.94,0.42,76.0,21.8,0.63,-14.1,0.89,0.0,7.57,7.57,2.1,12.2,-7.5,9.92,9.12,9.03,True,10.69,7.84,0.21,72.3,14.5,False,True,,90.0
ROG,Rogers Corporation,Information Technology,Electronic Components,SP600,136.68,2.44,2026-09-11,499.0,TTM-4Q,2026-03-31,23.0,0.94,True,106.3,,2.05,0.9,-2.3,2.9,-0.42,-2.2,-4.5,32.2,1.9,-9.28,-10.3,4.3,,6.0,8.18,-999.0,-0.47,74.6,34.4,1.31,0.41,84.0,41.8,0.99,-30.1,1.02,0.0,0.0,0.0,1.7,-430.8,-3.2,131.55,127.94,119.31,True,169.0,75.14,4.76,58.9,-9.6,False,True,,100.0
CAH,Cardinal Health,Health Care,Health Care Distributors,SP500,234.57,54.56,2026-09-11,499.0,FY,2026-06-30,342.7,0.73,True,16.4,31.8,,6.1,3.1,8.3,0.25,34.0,,3.8,0.2,1.13,-6.3,2.0,3.02,6.0,5.07,7.5,-0.44,58.5,7.4,1.12,0.41,73.0,29.3,0.32,-20.4,1.13,0.9,2.49,3.39,14.2,9.8,-2.1,234.26,219.49,216.35,True,258.3,145.87,5.45,47.1,2.4,False,True,GOODWILL,75.0
FIVN,"Five9, Inc.",Information Technology,Application Software,SP600,30.66,2.29,2026-09-11,499.0,TTM-4Q,2026-06-30,49.8,0.54,True,18.7,38.5,2.92,5.3,2.6,9.1,0.58,3.4,7.9,54.9,1.2,0.66,-10.7,3.6,4.18,7.0,2.28,4.4,-0.17,23.4,92.0,0.89,0.4,93.0,65.0,2.03,-50.3,-0.9,0.0,0.0,0.0,8.9,573.6,-3.4,29.27,22.19,21.51,True,35.18,13.29,1.63,46.5,42.1,False,True,,90.0
FCX,Freeport-McMoRan,Materials,Copper,SP500,71.07,102.06,2026-09-11,499.0,TTM-4Q,2026-06-30,1104.2,0.73,True,11.8,24.4,5.08,8.4,4.1,,-0.01,11.8,21.8,27.1,3.6,0.59,-3.0,1.7,1.41,6.0,3.25,999.0,0.33,55.9,17.4,0.7,0.35,85.0,52.0,1.66,-24.3,-0.73,0.85,0.2,1.05,0.2,18.8,0.0,67.39,64.5,61.61,True,80.24,35.15,3.22,48.2,3.4,False,True,,100.0
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,SP500;NDX,204.97,57.4,2026-09-11,499.0,TTM-4Q,2026-06-30,379.7,0.91,True,10.8,39.1,1.51,9.3,2.6,,-0.44,1.6,3.8,,,1.68,-12.2,5.1,6.91,5.0,1.68,999.0,-0.57,46.5,14.1,0.96,0.35,78.0,31.6,0.32,-19.1,0.77,2.06,0.0,2.06,21.4,-61.8,-3.7,197.25,191.54,181.98,True,216.9,134.3,5.58,55.8,3.3,False,True,ZONA-BAHAYA,100.0
LH,Labcorp,Health Care,Health Care Services,SP500,311.54,25.27,2026-09-11,499.0,TTM-4Q,2026-06-30,221.0,1.24,True,14.1,25.2,2.94,7.1,4.0,4.6,0.28,8.4,11.7,28.9,3.9,2.61,-3.5,3.2,1.63,7.0,3.34,6.6,-1.24,19.5,23.4,0.9,0.35,71.0,23.8,0.36,-15.2,1.38,0.95,2.78,3.72,6.4,31.3,-2.3,309.52,281.49,276.66,True,341.8,244.52,7.89,40.9,13.4,False,True,,100.0
OVV,Ovintiv,Energy,Oil & Gas Exploration & Production,SP400,63.69,17.55,2026-09-11,499.0,TTM-4Q,2026-06-30,214.9,0.84,True,6.6,19.1,1.53,15.1,5.2,12.9,0.67,6.1,8.4,,,0.96,-18.1,7.0,4.84,7.0,2.17,2.4,0.55,51.2,16.3,0.95,0.33,85.0,35.6,0.42,-17.2,0.62,1.84,3.36,5.19,6.0,54.6,8.4,61.44,57.49,53.21,True,67.51,35.47,1.78,49.3,8.8,False,True,DILUSI,100.0
ALSN,Allison Transmission,Industrials,Construction Machinery & Heavy Transportation Equipment,SP400,126.94,10.48,2026-09-11,499.0,TTM-4Q,2026-06-30,93.9,0.69,True,13.0,19.8,5.3,7.7,5.0,7.0,0.32,12.9,28.3,36.4,0.7,3.41,-5.8,1.7,1.78,5.0,1.93,999.0,0.3,40.7,9.5,0.82,0.31,78.0,30.6,0.88,-20.4,0.72,0.9,1.33,2.22,37.6,-30.6,-1.2,121.78,120.49,115.72,True,137.62,76.01,3.98,51.8,6.1,False,True,GOODWILL,100.0
MTCH,Match Group,Communication Services,Interactive Media & Services,SP600,42.39,9.73,2026-09-11,499.0,TTM-4Q,2026-06-30,127.2,0.82,True,12.2,13.7,,8.2,7.3,11.7,0.12,24.9,,74.8,0.9,2.84,-12.7,3.3,1.71,9.0,1.21,6.0,0.94,-1.2,22.9,0.34,0.3,81.0,32.2,0.66,-24.2,0.76,1.87,6.32,8.19,1.7,31.6,-6.1,39.52,35.71,34.87,True,43.47,28.81,1.19,61.1,18.4,False,True,ZONA-BAHAYA;GOODWILL,100.0
P,Everpure,Information Technology,"Technology Hardware, Storage & Peripherals",SP400,98.18,32.72,2026-09-11,499.0,TTM-4Q,2026-08-02,331.8,0.59,True,85.6,129.2,21.23,1.2,0.8,0.4,-0.73,14.2,17.7,69.7,1.3,-1.02,-3.8,3.2,1.69,7.0,6.26,213.9,0.35,37.3,82.6,0.87,0.29,91.0,68.7,2.09,-42.3,-0.78,0.0,1.02,1.02,27.2,82.0,2.3,89.62,76.96,75.73,True,119.1,56.78,5.55,51.4,36.7,False,True,,100.0
XOM,ExxonMobil,Energy,Integrated Oil & Gas,SP500,165.99,682.54,2026-09-11,499.0,TTM-4Q,2026-06-30,2251.1,0.82,True,9.4,20.8,2.63,10.6,4.8,4.5,-0.21,11.1,12.6,,,0.42,-5.9,3.4,1.82,6.0,4.7,59.5,-0.03,45.2,4.8,0.97,0.29,81.0,25.6,-0.02,-20.1,1.25,2.53,3.01,5.53,9.1,5.6,-3.6,155.17,152.68,145.67,True,176.41,110.39,3.55,61.6,9.3,False,True,,100.0
CLH,Clean Harbors,Industrials,Environmental & Facilities Services,SP400,322.82,17.06,2026-09-11,499.0,TTM-4Q,2026-03-31,129.2,0.57,True,17.0,43.1,6.15,5.9,2.3,2.7,-0.48,9.2,14.8,31.7,,1.86,-6.4,0.9,2.2,6.0,3.99,999.0,-0.1,35.1,9.4,0.79,0.28,76.0,28.1,0.63,-18.1,1.12,0.0,1.29,1.29,1.9,1.1,-1.9,311.4,297.78,284.83,True,335.94,201.34,6.63,60.4,8.7,False,True,,100.0
KMX,"CarMax, Inc.",Consumer Discretionary,Automotive Retail,SP600,61.32,8.7,2026-09-11,499.0,TTM-4Q,2026-05-31,100.1,0.81,True,32.7,39.1,1.42,3.1,2.6,11.4,-0.17,1.3,3.6,10.5,0.6,21.82,-4.7,1.3,6.75,5.0,1.69,4.1,-1.97,-0.8,43.2,0.37,0.27,84.0,57.5,0.64,-49.6,-0.69,0.0,5.07,5.07,-1.6,-60.2,-6.9,58.46,48.35,46.81,True,65.28,30.26,1.85,54.1,14.8,False,True,ZONA-BAHAYA,100.0
ADI,Analog Devices,Information Technology,Semiconductors,SP500;NDX,378.78,183.54,2026-09-11,499.0,TTM-4Q,2026-08-01,1340.1,0.8,True,27.6,44.4,5.47,3.6,2.3,2.7,-0.18,10.2,12.2,65.8,2.3,0.98,-2.9,1.2,1.34,7.0,8.42,14.1,-0.04,57.0,25.5,1.16,0.25,74.0,35.7,1.59,-20.7,1.01,1.11,1.7,2.82,33.6,111.2,-1.6,375.43,372.28,351.04,True,445.91,223.47,11.18,56.1,-11.3,False,True,,100.0
SCSC,"ScanSource, Inc.",Information Technology,Technology Distributors,SP600,58.19,1.17,2026-09-11,499.0,TTM-4Q,2026-06-30,18.7,0.77,True,9.7,14.9,1.29,10.3,6.7,9.7,1.61,7.3,8.7,13.6,0.7,0.11,-2.4,0.3,1.56,8.0,3.67,15.0,-1.17,20.0,44.6,0.85,0.25,87.0,38.2,1.29,-24.5,1.05,0.0,8.35,8.35,6.1,10.2,-9.0,55.0,45.76,44.57,True,66.78,33.76,2.33,57.6,13.4,False,True,,100.0
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,SP500,63.64,130.0,2026-09-11,499.0,TTM-4Q,2026-06-30,513.3,0.89,True,9.7,14.0,5.82,10.3,7.1,8.8,0.85,15.5,46.7,70.2,1.8,1.95,-3.8,6.7,1.38,7.0,2.73,7.9,0.36,41.6,10.4,0.94,0.25,76.0,27.5,0.2,-12.5,1.5,3.92,0.0,3.92,3.1,83.8,0.5,63.43,60.08,58.49,True,68.64,42.52,1.45,42.4,8.0,False,True,,100.0
PAYO,Payoneer Global Inc.,Financials,Transaction & Payment Processing Services,SP600,7.12,2.41,2026-09-11,499.0,TTM-4Q,2026-06-30,18.1,0.95,True,,48.0,3.69,,2.1,,-1.16,,7.1,,,,,0.9,,,,999.0,-0.58,10.0,60.7,0.75,0.25,75.0,46.9,1.59,-37.0,-1.9,0.0,8.97,8.97,6.3,-49.6,-11.3,7.12,5.91,5.87,True,7.18,4.08,0.04,53.4,1.8,False,True,,90.0
EZPW,"EZCORP, Inc.",Financials,Consumer Finance,SP600,32.47,2.71,2026-09-11,499.0,TTM-4Q,2026-06-30,30.3,0.43,True,,17.1,2.32,,5.8,,-0.55,,14.7,,,,,2.0,,,,6.7,0.32,72.2,11.3,1.01,0.23,89.0,41.4,0.3,-24.2,0.03,0.0,0.33,0.33,28.6,61.4,0.5,31.54,30.12,27.74,True,37.13,16.5,1.3,52.7,1.9,False,True,,90.0
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",SP500,35.48,32.0,2026-09-11,499.0,TTM-4Q,2026-07-31,486.0,1.71,True,8.9,13.1,,11.2,7.7,12.1,1.29,31.8,,19.9,1.0,1.2,-5.2,4.2,1.9,7.0,1.69,8.2,-0.14,7.4,56.4,0.72,0.22,93.0,44.3,1.21,-35.6,0.63,3.42,3.83,7.25,8.1,-7.2,-2.8,28.05,23.3,23.07,True,36.23,17.56,1.6,71.1,38.8,True,True,ZONA-BAHAYA;GOODWILL,100.0
ANET,Arista Networks,Information Technology,Communications Equipment,SP500,199.59,251.73,2026-09-11,499.0,TTM-4Q,2026-06-30,970.8,0.89,True,51.4,62.2,17.01,1.9,1.6,2.0,-0.49,28.7,31.5,63.0,1.3,-2.88,-6.3,3.1,1.31,4.0,19.37,999.0,0.89,39.7,57.1,0.88,0.21,89.0,54.9,2.01,-28.3,0.03,0.0,0.25,0.25,32.6,24.4,0.4,185.3,160.77,153.4,True,214.89,114.52,8.0,57.1,23.2,False,True,,100.0
DV,DoubleVerify Holdings Inc.,Communication Services,Advertising,SP600,13.41,2.08,2026-09-11,499.0,TTM-4Q,2026-06-30,34.3,1.14,True,11.7,35.3,1.9,8.5,2.8,7.7,0.02,5.8,5.4,82.4,0.8,-1.32,-11.2,0.8,3.47,9.0,7.3,55.5,0.92,-3.7,28.3,0.27,0.2,77.0,45.7,1.19,-38.3,-0.29,0.0,7.23,7.23,7.6,11.6,-5.3,12.38,10.89,10.89,True,14.0,7.64,0.13,69.1,26.5,False,True,,100.0
ENTG,Entegris,Information Technology,Semiconductor Materials & Equipment,SP400,140.37,21.45,2026-09-11,499.0,TTM-4Q,2026-06-27,280.1,0.65,True,34.8,70.2,5.16,2.9,1.4,2.7,-0.28,6.4,7.7,45.5,1.6,4.39,-5.6,4.3,2.56,6.0,4.08,2.8,-0.63,103.5,46.7,1.11,0.2,85.0,67.9,2.23,-41.8,-0.84,0.28,0.0,0.28,3.2,3.4,1.1,139.48,137.65,127.53,True,186.94,67.97,7.16,50.0,-6.5,False,True,,100.0
CPAY,Corpay,Financials,Transaction & Payment Processing Services,SP500,408.22,26.8,2026-09-11,499.0,TTM-4Q,2026-06-30,169.6,0.95,True,,23.5,7.57,,4.3,,-1.44,,30.5,,,,,0.8,,,,5.0,0.63,34.4,27.4,0.84,0.18,81.0,36.7,1.38,-20.2,-0.67,0.0,6.37,6.37,20.4,8.7,-7.1,390.18,348.86,339.52,True,427.46,252.84,9.46,53.7,12.3,False,True,GOODWILL,90.0
OKE,Oneok,Energy,Oil & Gas Storage & Transportation,SP500,96.62,60.91,2026-09-11,499.0,TTM-4Q,2026-06-30,317.7,0.84,True,12.3,16.7,2.66,8.2,6.0,4.8,-0.26,8.5,16.3,27.2,1.1,4.3,-3.8,0.9,1.68,5.0,1.69,3.4,-0.44,32.9,11.5,0.84,0.18,76.0,26.5,0.38,-11.9,1.14,4.34,0.0,4.34,40.8,18.2,0.6,92.39,89.14,85.46,True,99.85,64.02,2.44,58.9,4.6,False,True,ZONA-BAHAYA,100.0
FCFS,FirstCash,Financials,Consumer Finance,SP400,228.38,9.91,2026-09-11,499.0,TTM-4Q,2026-06-30,95.3,0.99,True,,25.5,4.27,,3.9,,-1.11,,17.4,,,,,1.0,,,,999.0,0.61,48.0,12.3,0.94,0.17,82.0,32.2,0.2,-16.1,0.8,0.75,1.74,2.49,21.6,33.0,-1.2,214.92,209.44,198.07,True,238.93,145.06,7.86,58.7,0.9,False,True,,90.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",SP500;NDX,332.27,4849.21,2026-09-11,499.0,TTM-4Q,2026-06-27,13497.5,1.21,True,29.0,37.6,45.1,3.4,2.7,2.8,-0.28,71.3,148.8,48.7,1.9,0.13,-5.0,1.6,1.14,9.0,13.15,999.0,1.87,33.8,18.4,1.04,0.17,80.0,25.1,1.07,-13.8,1.85,0.32,1.7,2.02,14.2,29.9,-1.6,317.97,290.39,284.95,True,344.57,226.65,8.05,62.8,8.5,False,True,,100.0
BDX,Becton Dickinson,Health Care,Health Care Equipment,SP500,177.85,48.44,2026-09-11,499.0,TTM-4Q,2026-06-30,299.1,0.97,True,13.0,51.5,1.98,7.7,1.9,6.6,0.51,5.1,3.8,46.9,1.2,3.23,-5.7,0.4,4.2,7.0,2.18,4.2,-0.32,26.3,15.8,0.82,0.17,74.0,25.6,0.35,-23.1,1.12,2.42,5.16,7.58,17.4,-40.6,-4.2,171.96,161.61,160.36,True,193.07,127.59,4.26,45.1,16.5,False,True,GOODWILL,100.0
BIIB,Biogen,Health Care,Biotechnology,SP500,217.15,32.06,2026-09-11,499.0,TTM-4Q,2026-03-31,155.4,1.53,True,12.6,23.4,1.72,7.9,4.3,7.6,0.71,6.9,7.7,75.5,0.2,0.74,-4.2,3.0,1.89,4.0,3.57,6.9,0.64,46.5,13.0,0.85,0.14,76.0,35.1,0.44,-14.3,1.03,0.0,0.0,0.0,1.2,-7.3,1.2,209.47,196.89,191.92,True,225.8,135.39,6.11,53.2,4.8,False,True,,100.0
ITGR,Integer Holdings Corporation,Health Care,Health Care Equipment,SP600,126.0,4.28,2026-09-11,499.0,TTM-4Q,2026-07-03,90.9,0.59,True,17.4,33.4,2.49,5.8,3.0,2.6,0.04,5.7,7.5,25.7,0.6,3.84,-2.3,0.6,1.6,6.0,2.85,4.6,-1.04,22.1,50.2,0.71,0.14,91.0,50.9,0.5,-42.0,-0.23,0.0,0.0,0.0,2.7,55.3,-4.4,113.6,96.31,91.98,True,126.8,62.0,0.89,76.1,32.1,False,True,,100.0
RNR,RenaissanceRe,Financials,Reinsurance,SP400,324.99,13.5,2026-09-11,499.0,TTM-4Q,2026-06-30,79.0,0.74,True,,5.1,1.14,,19.5,,2.32,,23.3,,,,,3.4,,,,36.1,-0.13,33.7,9.3,0.88,0.1,71.0,24.4,0.22,-13.3,1.21,0.52,11.63,12.16,-14.0,31.8,-12.1,323.33,307.62,299.3,True,340.24,231.17,6.52,49.5,5.2,False,True,,90.0
EXEL,Exelixis,Health Care,Biotechnology,SP400,56.12,13.91,2026-09-11,499.0,TTM-4Q,2026-07-03,116.7,1.43,True,13.1,16.2,7.54,7.7,6.2,8.4,0.57,39.6,44.4,96.5,,-0.84,-12.5,7.9,1.38,7.0,15.37,999.0,2.72,33.6,22.4,0.75,0.09,81.0,37.2,0.93,-16.5,0.46,0.0,8.02,8.02,9.2,42.9,-8.7,55.29,49.41,47.95,True,59.72,33.76,1.66,51.1,1.3,False,True,,100.0
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,SP500;NDX,515.44,130.64,2026-09-11,499.0,TTM-4Q,2026-06-30,550.4,0.86,True,24.6,29.7,6.45,4.1,3.4,2.9,-0.19,21.3,23.5,86.0,0.8,-1.57,0.4,8.5,0.97,6.0,13.14,999.0,0.96,35.3,10.0,0.79,0.07,70.0,28.5,0.43,-15.2,1.18,0.0,1.54,1.54,10.2,21.1,-1.4,510.65,472.26,468.02,True,560.25,374.17,13.0,44.0,11.8,False,True,,100.0
TDW,"Tidewater, Inc.",Energy,Oil & Gas Equipment & Services,SP600,92.97,4.63,2026-09-11,499.0,TTM-4Q,2026-06-30,53.7,0.77,True,10.2,18.7,3.32,9.8,5.3,5.9,-0.19,13.0,19.5,,6.3,0.09,-2.9,9.0,1.26,6.0,3.94,999.0,-0.06,52.7,19.9,0.74,0.04,89.0,49.2,0.89,-29.1,-0.7,0.0,0.0,0.0,-1.0,24.1,0.2,83.98,80.05,74.15,True,101.58,46.65,3.76,54.4,20.9,False,True,,100.0
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,SP500,675.74,182.2,2026-09-11,499.0,TTM-4Q,2026-08-02,922.5,0.96,True,16.3,37.4,6.51,6.1,2.7,3.3,-0.38,16.5,18.3,,,0.7,-2.2,1.9,1.49,,,3.2,0.34,33.1,6.4,0.62,0.03,84.0,31.6,0.55,-19.9,1.04,0.96,0.38,1.35,8.0,-6.4,-0.3,623.01,598.56,572.18,True,705.88,433.0,18.5,60.8,14.7,False,True,,100.0
BMRN,BioMarin Pharmaceutical,Health Care,Biotechnology,SP400,65.68,12.71,2026-09-11,499.0,TTM-4Q,2026-06-30,118.6,0.88,True,53.0,174.2,2.01,1.9,0.6,5.8,-0.04,1.1,1.2,76.1,1.8,10.96,-8.2,2.5,11.75,5.0,2.02,2.0,-0.03,28.9,18.9,0.7,0.02,71.0,34.3,0.51,-22.5,0.75,0.0,0.0,0.0,11.2,-88.9,-1.3,63.15,58.6,58.08,True,70.98,49.26,1.74,52.9,14.2,False,True,,100.0
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,SP500,137.35,165.0,2026-09-11,499.0,TTM-4Q,2026-06-30,843.4,0.86,True,6.8,17.8,2.52,14.6,5.6,,0.04,10.7,14.2,62.0,2.3,0.59,-10.2,4.7,2.36,6.0,3.47,999.0,0.81,38.3,6.6,0.75,-0.01,85.0,30.1,0.16,-22.3,0.86,2.47,3.26,5.73,9.6,1.1,-3.6,122.74,119.71,113.7,True,138.89,85.57,3.05,67.5,14.9,False,True,,100.0
HLX,"Helix Energy Solutions Group, Inc.",Energy,Oil & Gas Equipment & Services,SP600,10.6,,2026-09-01,467.0,,,14.4,2.76,True,,,,,,,,,,,,,,,,,,999.0,,43.8,18.1,0.7,-0.01,88.0,44.0,0.56,-19.3,0.15,,,,,,,9.47,8.97,8.41,True,10.75,5.58,0.35,72.5,0.2,False,True,DATA-KURANG;BASI,0.0
APH,Amphenol,Information Technology,Electronic Components,SP500,83.92,103.47,2026-09-11,499.0,TTM-4Q,2026-06-30,923.0,0.98,True,12.8,20.1,6.68,7.8,5.0,4.6,0.42,20.5,38.1,38.5,2.0,1.46,-2.1,1.1,1.14,6.0,3.94,12.4,-0.3,43.7,29.7,0.81,-0.02,77.0,45.3,1.53,-28.2,0.6,0.98,0.69,1.67,54.2,61.8,1.3,80.27,74.06,73.17,True,89.26,58.67,2.8,57.4,6.3,False,True,GOODWILL,100.0
